Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,MACD,Signal_Line,RSI_14,BB_Upper,BB_Lower
2021-08-05,54492.84,54717.24,54230.89,54576.64,15300,52930.83,52589.7,393.38,238.85,64.98,54180.79,51680.87
2021-08-06,54277.72,54633.58,54210.33,54492.17,7200,53016.27,52652.95,440.45,279.17,62.24,54389.59,51642.95
2021-08-09,54402.85,54584.73,54124.27,54385.71,11500,53117.11,52712.55,482.29,319.79,72.09,54588.29,51645.92
2021-08-10,54554.66,54779.66,54308.77,54461.31,8700,53226.2,52764.89,521.68,360.17,79.58,54785.9,51666.51
2021-08-11,54525.93,54758.74,54167.2,54730.65,6500,53314.01,52816.71,544.3,397.0,75.03,54960.82,51667.21
2021-08-12,54843.98,54874.1,54536.65,54641.22,9300,53411.01,52876.6,581.2,433.84,76.29,55180.13,51641.9
2021-08-13,55437.29,55487.79,54905.49,54911.95,14100,53524.93,52940.7,650.81,477.23,82.13,55506.38,51543.49
2021-08-16,55582.58,55680.75,55281.02,55479.74,6000,53647.06,53010.35,709.53,523.69,88.57,55820.42,51473.7
2021-08-17,55792.27,55854.88,55386.49,55565.64,6800,53809.0,53079.62,764.17,571.79,92.19,56117.7,51500.31
2021-08-18,55629.49,56118.57,55514.89,56073.31,16100,53980.55,53146.7,785.28,614.49,87.94,56295.25,51665.85
2021-08-20,55329.32,55543.16,55013.98,55159.13,6800,54105.16,53214.46,768.94,645.38,82.99,56429.0,51781.31
2021-08-23,55555.79,55781.17,55240.29,55695.84,7500,54234.16,53279.56,765.43,669.39,82.41,56580.36,51887.95
2021-08-24,55958.98,56023.22,55536.84,55647.11,7600,54389.49,53349.25,786.12,692.73,80.09,56761.7,52017.28
2021-08-25,55944.21,56198.13,55899.96,56067.06,5400,54557.76,53417.1,792.2,712.63,76.09,56865.74,52249.78
2021-08-26,55949.1,56112.39,55854.07,55988.41,8300,54733.03,53480.62,788.32,727.77,75.11,56892.68,52573.39
2021-08-27,56124.72,56188.23,55675.87,55862.93,6000,54906.62,53553.08,790.31,740.27,82.29,56915.14,52898.09
2021-08-30,56889.76,56958.27,56309.86,56329.25,6600,55121.76,53644.4,843.89,761.0,85.53,57001.74,53241.78
2021-08-31,57552.39,57625.26,56859.1,56995.15,11200,55351.85,53748.56,929.11,794.62,87.37,57239.39,53464.31
2021-09-01,57338.21,57918.71,57263.9,57763.53,7300,55527.59,53843.84,968.2,829.34,83.51,57469.65,53585.54
2021-09-02,57852.54,57892.37,57287.79,57423.65,5100,55701.73,53949.12,1028.83,869.24,84.25,57822.97,53580.49
2021-09-03,58129.95,58194.79,57764.07,57983.45,6100,55883.59,54065.59,1086.73,912.73,83.03,58184.47,53582.71
2021-09-06,58296.91,58515.85,58200.29,58411.62,5600,56084.55,54177.55,1133.03,956.79,83.12,58494.37,53674.73
2021-09-07,58279.48,58553.07,58005.07,58418.69,7400,56278.38,54284.64,1155.01,996.44,81.84,58741.69,53815.06
2021-09-08,58250.26,58372.94,57924.48,58350.56,5300,56463.16,54394.93,1156.73,1028.5,84.74,58936.46,53989.85
2021-09-09,58305.07,58334.59,58084.99,58172.98,5300,56652.12,54510.04,1149.27,1052.65,92.19,59079.27,54224.96
2021-09-13,58177.76,58314.64,57944.63,58262.11,5600,56818.8,54623.94,1120.17,1066.15,88.25,59180.12,54457.49
2021-09-14,58247.09,58482.62,58214.29,58482.62,6700,56959.29,54742.51,1090.14,1070.95,86.98,59308.84,54609.75
2021-09-15,58723.2,58777.06,58272.82,58354.11,9600,57116.33,54867.28,1092.16,1075.19,89.08,59498.04,54734.62
2021-09-16,59141.16,59204.29,58700.5,58881.04,24700,57283.77,54992.51,1114.65,1083.08,90.22,59743.15,54824.39
2021-09-17,59015.89,59737.32,58871.73,59409.98,13100,57453.09,55115.6,1109.57,1088.38,86.9,59899.18,55007.0
2021-09-20,58490.93,59202.56,58389.69,58634.69,17400,57611.17,55224.32,1051.06,1080.92,71.77,59881.7,55340.64
2021-09-21,59005.27,59084.51,58232.54,58630.06,9500,57783.64,55353.05,1034.28,1071.59,70.58,59916.68,55650.61
2021-09-22,58927.33,59178.44,58878.38,59166.15,19200,57932.06,55483.87,1003.13,1057.9,73.41,59939.93,55924.19
2021-09-23,59885.36,59957.25,59243.15,59358.18,44600,58129.12,55634.13,1043.71,1055.06,76.49,60088.55,56169.69
2021-09-24,60048.47,60333.0,59946.55,60158.76,10900,58334.09,55779.7,1076.63,1059.37,75.77,60188.14,56480.03
2021-09-27,60077.88,60412.32,59887.19,60303.79,6200,58531.75,55923.18,1092.49,1066.0,74.84,60230.43,56833.06
2021-09-28,59667.6,60288.44,59045.53,60285.89,21100,58670.64,56053.35,1059.74,1064.75,67.45,60254.41,57086.87
2021-09-29,59413.27,59678.66,59111.41,59296.54,16100,58763.68,56178.82,1001.72,1052.14,63.83,60288.39,57238.98
2021-09-30,59126.36,59557.24,59019.28,59549.57,8900,58853.09,56310.28,921.96,1026.1,59.26,60228.22,57477.96
2021-10-01,58765.58,58890.08,58551.14,58889.77,10200,58898.74,56441.62,820.18,984.92,56.3,60192.21,57605.27
2021-10-04,59299.32,59548.82,58952.11,59143.0,10000,58957.21,56570.86,773.67,942.67,60.25,60209.41,57705.01
2021-10-05,59744.88,59778.87,59127.04,59320.14,12900,59029.61,56706.24,763.95,906.92,60.01,60288.49,57770.73
2021-10-06,59189.73,59963.57,59079.86,59942.0,7000,59075.12,56832.99,703.35,866.21,50.46,60284.66,57865.58
2021-10-07,59677.83,59914.91,59597.06,59632.81,5700,59146.5,56974.97,686.79,830.33,55.91,60319.0,57973.99
2021-10-08,60059.06,60212.3,59830.93,59960.39,5700,59234.2,57127.28,696.4,803.54,64.36,60404.09,58064.3
2021-10-11,60135.78,60476.13,59811.42,60099.68,42500,59332.1,57276.93,702.12,783.26,61.26,60456.58,58207.62
2021-10-12,60284.31,60331.74,59885.39,60045.75,6500,59433.96,57430.88,710.44,768.69,63.32,60512.77,58355.15
2021-10-13,60737.05,60836.63,60452.29,60619.91,8500,59534.65,57586.61,744.98,763.95,59.28,60706.09,58363.22
2021-10-14,61305.95,61353.25,60978.04,61088.82,12600,59642.89,57736.26,808.94,772.95,62.59,61039.62,58246.16
2021-10-18,61765.59,61963.07,61624.65,61817.32,11800,59780.38,57884.18,886.49,795.66,65.56,61434.8,58125.96
2021-10-19,61716.05,62245.43,61594.29,62156.48,8600,59941.63,58028.64,933.2,823.17,70.23,61692.74,58190.52
2021-10-20,61259.96,61880.36,61109.29,61800.07,48400,60054.37,58168.29,922.78,843.09,67.54,61841.6,58267.14
2021-10-21,60923.5,61621.2,60485.65,61557.94,7300,60154.18,58298.7,877.26,849.92,66.91,61898.84,58409.51
2021-10-22,60821.62,61420.13,60551.15,61044.54,9400,60200.99,58424.04,823.47,844.63,70.34,61965.42,58436.56
2021-10-25,60967.05,61404.99,60449.68,61398.75,10500,60246.92,58552.86,783.54,832.41,67.87,62042.18,58451.66
2021-10-26,61350.26,61497.71,60791.29,60997.9,6700,60310.54,58682.99,773.9,820.71,67.44,62169.62,58451.45
2021-10-27,61143.33,61576.85,60989.39,61499.7,8900,60384.32,58797.11,741.02,804.77,72.95,62253.08,58515.57
2021-10-28,59984.7,61081.0,59777.58,61081.0,8600,60412.9,58885.15,614.39,766.69,53.11,62236.06,58589.73
2021-10-29,59306.93,60132.81,59089.37,59857.33,9000,60421.92,58955.44,454.1,704.18,42.8,62219.88,58623.97
2021-11-01,60138.46,60220.21,59355.12,59577.48,7200,60490.57,59045.62,389.69,641.28,50.02,62119.11,58862.03
2021-11-02,60029.06,60421.14,59881.75,60360.61,6000,60527.05,59139.62,326.05,578.23,47.85,62073.86,58980.25
2021-11-03,59771.92,60361.82,59552.49,60275.21,8500,60528.41,59223.94,251.96,512.98,41.6,62072.38,58984.43
2021-11-04,60067.62,60207.97,60011.46,60207.97,1800,60572.3,59306.11,214.63,453.31,38.68,62001.7,59142.91
2021-11-08,60545.61,60609.16,59779.19,60385.76,7500,60615.69,59398.14,221.07,406.86,38.88,61982.06,59249.33
2021-11-09,60433.45,60670.47,60213.64,60609.72,6200,60634.41,59487.83,214.65,368.42,38.45,61978.75,59290.07
2021-11-10,60352.82,60506.5,59967.45,60295.26,7500,60645.26,59572.39,200.74,334.88,41.24,61976.09,59314.44
2021-11-11,59919.69,60293.25,59656.26,60291.7,6200,60627.03,59632.99,153.0,298.51,40.48,61988.32,59265.75
2021-11-12,60686.69,60750.72,59997.96,60248.04,6900,60624.51,59695.68,175.04,273.81,48.86,61985.13,59263.9
2021-11-15,60718.71,61036.56,60597.36,60837.4,7100,60595.15,59763.29,192.87,257.62,47.87,61918.69,59271.61
2021-11-16,60322.37,60802.79,60199.56,60755.38,6300,60522.99,59812.68,173.02,240.7,41.19,61730.09,59315.89
2021-11-17,60008.33,60426.61,59944.77,60179.93,19900,60437.6,59850.25,130.45,218.65,40.45,61525.03,59350.18
2021-11-18,59636.01,60177.52,59376.5,59968.75,7800,60356.41,59877.03,65.91,188.1,46.62,61427.68,59285.13
2021-11-22,58465.89,59778.37,58011.92,59710.48,10600,60233.53,59880.76,-78.76,134.73,42.56,61563.48,58903.57
2021-11-23,58664.33,58834.95,57718.34,57983.95,12000,60125.66,59889.04,-175.37,72.71,35.31,61597.18,58654.14
2021-11-24,58340.99,58968.12,58143.44,58839.32,8800,59994.36,59889.76,-274.85,3.2,33.86,61611.23,58377.48
2021-11-25,58795.09,58901.58,58143.86,58363.93,6800,59866.6,59902.11,-313.44,-60.13,41.0,61435.45,58297.75
2021-11-26,57107.15,58254.79,56993.89,58254.79,8400,59664.79,59879.31,-474.76,-143.06,28.29,61548.86,57780.72
2021-11-29,57260.58,57626.51,56382.93,57028.04,8400,59528.58,59850.06,-583.49,-231.14,24.71,61688.9,57368.27
2021-11-30,57064.87,58183.77,56867.51,57272.08,8100,59416.48,59808.53,-677.64,-320.44,24.4,61841.68,56991.29
2021-12-01,57684.79,57846.45,57346.78,57365.85,11700,59293.8,59781.91,-694.24,-395.2,31.26,61811.69,56775.91
2021-12-02,58461.29,58513.93,57680.41,57781.48,8100,59215.41,59781.31,-637.38,-443.64,40.23,61734.54,56696.28
2021-12-03,57696.46,58757.09,57640.57,58555.58,8500,59111.64,59755.14,-646.59,-484.23,29.96,61704.16,56519.11
2021-12-06,56747.14,57781.46,56687.62,57778.01,7200,58945.61,59711.53,-722.16,-531.81,26.29,61700.56,56190.66
2021-12-07,57633.65,57905.63,56992.27,57125.98,10900,58800.01,59666.5,-702.42,-565.93,34.84,61506.29,56093.74
2021-12-08,58649.68,58702.65,58122.27,58158.56,13400,58710.83,59638.52,-597.9,-572.33,42.9,61305.72,56115.93
2021-12-09,58807.13,58889.96,58340.85,58831.41,7900,58633.54,59613.11,-496.63,-557.19,45.57,61111.98,56155.1
2021-12-10,58786.67,58859.91,58414.76,58696.71,5600,58576.89,59595.49,-413.27,-528.4,51.96,60982.27,56171.51
2021-12-13,58283.42,59203.37,58242.8,59103.72,5900,58456.73,59572.89,-383.39,-499.4,47.76,60649.0,56264.45
2021-12-14,58117.09,58322.42,57803.87,58059.76,6800,58326.65,59552.71,-368.88,-473.3,48.66,60245.48,56407.81
2021-12-15,57788.03,58218.25,57671.61,58122.0,7600,58199.93,59533.16,-379.56,-454.55,43.88,59884.24,56515.62
2021-12-16,57901.14,58337.2,57683.11,58243.43,5200,58094.57,59505.19,-374.57,-438.55,55.97,59550.75,56638.39
2021-12-17,57011.74,58062.28,56950.98,58021.63,8600,57963.36,59450.53,-437.35,-438.31,48.32,59302.98,56623.73
2021-12-20,55822.01,56538.15,55132.68,56517.26,13300,57831.16,59383.18,-576.46,-465.94,42.59,59453.87,56208.45
2021-12-21,56319.01,56900.74,56047.22,56320.02,7400,57713.9,59316.0,-639.23,-500.6,41.73,59419.93,56007.87
2021-12-22,56930.56,56989.01,56471.03,56599.47,6100,57643.38,59253.43,-632.34,-526.95,40.54,59356.85,55929.9
2021-12-23,57315.28,57490.52,57146.28,57251.15,6000,57569.38,59197.02,-589.05,-539.37,47.53,59199.21,55939.55
2021-12-24,57124.31,57623.69,56813.42,57567.11,6400,57570.24,59133.82,-563.65,-544.22,52.71,59199.07,55941.42
2021-12-27,57420.24,57512.01,56543.08,56948.33,5700,57578.23,59067.48,-513.72,-538.12,48.32,59202.22,55954.23
2021-12-28,57897.48,57952.48,57650.29,57751.21,5500,57619.86,58999.32,-430.68,-516.63,43.54,59231.08,56008.64
2021-12-29,57806.49,58097.07,57684.58,57892.31,5300,57625.94,58920.13,-367.96,-486.9,41.31,59239.11,56012.77
2021-12-30,57794.32,58010.03,57578.99,57755.4,7300,57592.59,58841.7,-315.61,-452.64,41.37,59159.98,56025.21
2021-12-31,58253.82,58409.3,57846.52,57849.76,7000,57620.46,58781.58,-234.34,-408.98,49.74,59215.2,56025.72
2022-01-03,59183.22,59266.39,58306.45,58310.09,8200,57742.26,58746.77,-93.85,-345.95,58.24,59425.81,56058.72
2022-01-10,60395.63,60427.36,59987.18,60070.39,7600,58125.3,58657.85,461.51,104.73,84.5,60733.23,55517.36
2022-01-17,61308.91,61385.48,61107.6,61219.64,7600,59070.0,58782.26,835.03,535.28,84.92,62394.81,55745.2
2022-01-24,57491.51,59023.97,56984.01,59023.97,10800,59656.88,58680.43,244.02,521.37,31.92,62188.1,57125.67
2022-02-01,58862.57,59032.2,57737.66,58672.86,14000,59570.72,58481.65,-226.54,53.02,37.85,62337.73,56803.71
2022-02-08,57808.58,57925.82,57058.77,57799.67,8900,59200.71,58526.7,-261.66,-110.8,33.2,62131.01,56270.41
2022-02-15,58142.05,58211.38,56438.47,56731.56,10000,58428.64,58575.47,-332.31,-225.6,51.35,60532.81,56324.47
2022-02-22,57300.68,57505.85,56394.85,56438.64,14100,58021.59,58506.38,-352.8,-294.72,36.46,59461.69,56581.48
2022-03-02,55468.9,55755.09,55020.1,55629.3,12400,57527.82,58360.31,-761.43,-540.87,36.16,60048.06,55007.58
2022-03-09,54647.33,54893.73,53367.52,53793.99,14100,56424.3,58065.14,-1187.97,-921.32,33.89,60035.39,52813.22
2022-03-16,56816.65,56860.89,56389.26,56555.33,6900,55924.37,57848.31,-563.86,-821.12,48.43,58927.43,52921.32
2022-03-24,57595.68,57827.99,57138.51,57190.05,51400,55910.39,57620.41,100.16,-304.87,62.03,58877.77,52943.01
2022-03-31,58568.51,58890.92,58485.79,58779.71,4400,56451.15,57312.77,412.68,98.03,71.71,59880.02,53022.27
2022-04-07,59034.95,59504.92,58977.35,59402.61,8300,57869.13,57350.03,790.34,539.25,58.42,60760.99,54977.26
2022-04-18,57166.74,57420.8,56842.39,57338.58,13500,58489.11,57415.67,398.17,570.75,48.74,60456.35,56521.86
2022-04-25,56579.89,56875.65,56356.87,56757.64,7000,58327.26,57271.04,-93.99,206.98,35.16,60675.86,55978.67
2022-05-02,56975.99,57054.23,56412.62,56429.45,7900,58106.37,57183.86,-203.28,-48.04,35.16,60649.38,55563.36
2022-05-10,54364.85,54857.02,54226.33,54309.31,8000,56922.97,56910.59,-773.29,-416.51,36.92,59724.8,54121.14
2022-05-17,54318.47,54399.42,53176.02,53285.19,7400,55653.51,56665.95,-1138.93,-878.78,29.9,58997.86,52309.16
2022-05-24,54052.61,54524.37,53886.28,54307.56,5600,54877.46,56652.3,-907.74,-962.23,39.64,58010.75,51744.18
2022-05-31,55566.41,55925.62,55369.14,55622.01,8300,54309.7,56537.99,-384.66,-715.33,58.22,56220.65,52398.74
2022-06-07,55107.34,55387.77,54882.41,55373.18,3600,54445.14,56324.49,-61.36,-316.24,56.08,56544.83,52345.45
2022-06-14,52693.57,53095.32,52459.48,52495.94,6900,54592.73,55922.58,-422.02,-260.99,42.61,56633.6,52551.86
2022-06-21,52532.07,52799.4,51808.76,51897.6,5100,54085.69,55138.92,-890.7,-633.78,29.42,57273.18,50898.19
2022-06-28,53177.45,53301.4,52771.53,52846.26,5500,53524.51,54552.15,-645.52,-726.02,38.75,56688.82,50360.19
2022-07-05,53134.35,53865.93,53054.3,53501.21,6800,52903.1,54154.82,-380.42,-546.88,55.8,54959.14,50847.05
2022-07-12,53886.61,54236.49,53824.97,54219.78,6300,52934.93,53854.0,30.57,-223.64,75.84,54786.39,51083.46
2022-07-19,54767.62,54817.52,54232.82,54251.88,6900,53457.54,53752.75,159.44,-24.49,70.19,54999.17,51915.92
2022-07-26,55268.49,55834.38,55203.43,55834.38,4900,54209.12,53974.39,528.97,303.6,64.44,56227.82,52190.41
2022-08-02,58136.36,58328.41,57744.7,58049.02,15500,55267.78,54310.95,1034.96,673.4,85.97,58238.13,52297.43
2022-08-10,58817.29,58984.32,58583.36,58977.34,9800,56368.51,54677.53,1264.46,1036.5,82.87,60061.52,52675.49
2022-08-18,60298.0,60341.41,59946.44,60080.19,10900,57829.3,55106.42,1445.03,1275.81,98.12,61184.64,54473.96
2022-08-25,58774.72,59484.35,58666.41,59315.98,9700,58685.55,55611.52,997.89,1188.77,54.97,60861.85,56509.25
2022-09-02,58803.33,59108.66,58558.64,58969.02,10700,59056.41,56299.24,639.98,880.9,45.87,60319.55,57793.28
2022-09-09,59793.14,60119.8,59634.39,60045.75,13100,59268.7,56975.2,584.86,680.27,51.18,60398.03,58139.36
2022-09-16,58840.79,59720.56,58687.17,59585.72,13500,59299.31,57664.9,537.44,641.14,50.05,60583.0,58015.61
2022-09-23,58098.92,59143.32,57981.95,59005.18,14900,59310.55,58161.77,210.86,443.35,40.42,60666.67,57954.44
2022-09-30,57426.92,57722.63,56147.23,56240.15,12300,58849.28,58455.93,-425.97,-50.32,31.82,61392.3,56306.25
2022-10-10,57991.11,58125.01,57365.68,57424.07,6800,58464.55,58677.38,-281.64,-252.29,42.02,61071.23,55857.87
2022-10-17,58410.98,58449.0,57639.8,57752.5,53500,57891.13,58714.24,-216.82,-274.41,59.12,59779.68,56002.57
2022-10-24,59831.66,59994.25,59776.66,59804.02,2100,57934.78,58788.28,236.77,-22.27,75.47,59887.22,55982.35
2022-11-01,61121.35,61289.73,60868.69,61065.58,58200,58756.82,58826.94,597.8,300.25,87.28,61140.36,56373.28
2022-11-09,61033.55,61447.23,60905.15,61304.29,9100,59539.46,59018.94,746.44,581.5,79.43,62216.0,56862.92
2022-11-16,61980.72,62052.57,61708.63,61708.63,6600,60516.81,59298.4,832.4,723.28,77.13,62481.09,58552.53
2022-11-23,61510.58,61780.9,61442.69,61779.71,9800,61070.76,59509.11,650.98,718.2,57.75,62459.08,59682.44
2022-11-30,63099.65,63303.01,62648.38,62743.47,8900,61656.96,59770.0,780.22,727.61,77.62,63001.88,60312.04
2022-12-07,62410.68,62759.97,62316.65,62615.52,4800,62112.6,60139.76,685.56,745.1,59.12,63496.91,60728.29
2022-12-14,62677.91,62835.11,62591.28,62685.94,5700,62322.98,60687.88,469.04,591.82,56.68,63471.69,61174.26
2022-12-21,61067.24,62006.46,60938.38,61993.71,6600,62334.18,61056.96,80.0,325.49,25.74,63468.51,61199.86
2022-12-28,60910.28,61075.33,60713.77,60811.52,10000,61845.33,61351.68,-246.4,-26.54,35.82,63691.58,59999.09
2023-01-04,60657.45,61327.21,60593.56,61294.65,7900,61398.82,61525.37,-221.42,-157.07,39.8,62911.38,59886.26
2023-01-11,60105.5,60364.77,59805.78,60134.56,9700,60855.21,61527.24,-363.63,-274.0,43.93,62033.52,59676.9
2023-01-18,61045.74,61110.25,60569.19,60716.03,6900,60570.26,61469.28,-260.47,-314.47,49.15,61487.4,59653.13
2023-01-25,60205.06,60899.21,60081.36,60834.73,8100,60596.77,61383.66,-147.53,-208.91,48.54,61475.87,59717.66
2023-02-02,59932.24,60007.67,59215.62,59459.87,10400,60243.14,61194.32,-331.92,-282.3,49.71,61283.12,59203.16
2023-02-09,60806.22,60863.63,60472.81,60715.89,8500,60337.28,60999.37,-87.29,-196.29,49.46,61409.91,59264.66
2023-02-16,61319.51,61682.25,61196.72,61566.22,6900,60473.67,60813.71,108.52,-43.52,75.83,61664.5,59282.84
2023-02-23,59605.8,59960.04,59406.31,59777.64,7100,60379.27,60606.18,-77.46,2.61,34.75,61635.19,59123.34
2023-03-02,58909.35,59423.79,58866.26,59287.18,5200,60279.93,60372.62,-372.25,-197.4,30.06,61816.83,58743.04
2023-03-10,59135.13,59262.47,58884.98,59259.83,6300,60090.84,60297.57,-247.45,-229.48,33.45,61645.28,58536.4
2023-03-17,57989.9,58178.94,57503.9,58038.17,6300,59319.7,59982.06,-646.25,-451.87,37.95,61393.28,57246.13
2023-03-24,57527.1,58066.4,57422.98,57890.66,6400,58702.35,59745.03,-645.99,-583.29,28.87,60581.98,56822.73
2023-04-03,59106.44,59204.82,58793.08,59131.16,4300,58466.89,59531.27,-366.48,-534.57,59.85,60370.86,56562.92
2023-04-12,60392.77,60437.64,60094.69,60180.2,5900,58496.71,59457.55,184.82,-155.87,82.75,60462.92,56530.49
2023-04-20,59632.35,59836.79,59489.98,59586.61,6600,58994.22,59482.49,238.08,121.39,76.13,61086.67,56901.78
2023-04-27,60649.38,60698.31,60271.49,60315.56,5500,59565.28,59436.23,336.15,231.6,67.87,61340.22,57790.34
2023-05-05,61054.29,61585.5,61002.17,61163.1,5600,60322.2,59470.69,562.8,426.5,57.67,61632.92,59011.48
2023-05-12,62027.9,62110.93,61578.15,61857.69,7000,60796.15,59624.3,680.3,581.34,78.5,62570.31,59021.98
2023-05-19,61729.68,61784.61,61251.7,61556.25,6100,61282.71,59883.61,543.57,599.93,57.29,62793.74,59771.69
2023-05-26,62501.69,62529.83,61911.61,61985.36,9200,61747.8,60099.02,491.07,528.44,62.06,62501.73,60993.87
2023-06-02,62547.11,62719.84,62379.86,62601.97,6300,62095.27,60580.91,523.41,538.99,52.86,62954.16,61236.38
2023-06-09,62625.63,62992.16,62594.74,62810.68,41400,62335.24,61077.45,483.66,520.93,60.36,63359.02,61311.46
2023-06-16,63384.58,63520.36,62957.17,62960.73,5500,62655.16,61558.91,462.45,480.86,58.21,63576.14,61734.18
2023-06-23,62979.37,63240.63,62874.12,63124.28,7300,62962.35,61885.27,394.35,447.58,52.85,63562.74,62361.96
2023-07-03,65205.05,65300.35,64836.16,64836.16,8800,63302.93,62304.4,586.09,457.58,76.72,64603.45,62002.41
2023-07-10,65344.17,65633.49,65246.4,65482.33,14400,63959.82,62835.27,819.31,681.63,74.96,66100.0,61819.64
2023-07-17,66589.93,66656.21,66015.63,66148.18,9200,64650.96,63290.42,876.79,785.07,85.18,67024.22,62277.71
2023-07-24,66384.78,66808.56,66326.25,66629.14,8600,65565.77,63793.12,947.5,916.04,59.43,67917.11,63214.43
2023-07-31,66527.67,66598.42,65998.9,66156.39,7900,66155.4,64253.47,686.17,814.51,59.31,67459.2,64851.59
2023-08-07,65953.48,66067.9,65748.25,65811.4,7100,66246.5,64634.75,334.47,557.63,42.0,67432.8,65060.2
2023-08-14,65401.92,65517.82,64821.88,65153.02,7600,66198.18,64931.58,112.51,312.18,38.84,67411.45,64984.92
2023-08-22,65220.03,65362.91,65165.45,65272.42,5400,65775.27,65169.14,-70.53,86.28,34.27,66811.95,64738.59
2023-08-29,65075.82,65229.03,64956.67,65201.35,48500,65456.62,65374.06,-140.2,-49.22,36.48,66275.94,64637.3
2023-09-05,65780.26,65831.7,65601.47,65671.6,6600,65334.45,65583.59,-42.6,-84.81,53.98,65996.37,64672.54
2023-09-12,67221.13,67539.1,66948.18,67506.88,8700,65576.36,65840.95,333.55,105.15,76.35,66999.36,64153.36
2023-09-20,66800.84,67294.16,66728.14,67080.18,13400,66133.72,66038.69,530.5,386.28,69.92,68217.25,64050.18
2023-09-27,66118.69,66172.27,65549.96,65925.64,5400,66367.85,66060.81,164.86,299.84,52.94,68106.66,64629.03
2023-10-05,65631.57,65753.2,65443.34,65598.26,8000,66417.46,65924.27,-104.41,72.51,29.17,68011.23,64823.69
2023-10-12,66408.39,66577.6,66339.42,66564.57,7100,66286.24,65893.29,0.22,-12.68,52.07,67831.48,64741.0
2023-10-19,65629.24,65869.65,65343.5,65484.61,11000,65944.33,65917.82,-16.08,6.71,51.34,66644.85,65243.8
2023-10-27,63782.8,63913.13,63393.37,63559.32,12600,65475.44,65771.71,-526.33,-235.62,31.33,67315.15,63635.73
2023-11-03,64363.78,64535.19,64275.39,64444.9,16100,65091.3,65650.68,-568.51,-472.89,33.78,67341.96,62840.64
2023-11-10,64904.68,65014.06,64580.95,64756.11,11100,64798.54,65630.06,-263.8,-382.92,45.41,66684.02,62913.05
2023-11-20,65655.15,65844.01,65547.8,65787.51,7200,64681.44,65656.62,63.92,-145.11,71.67,66267.18,63095.7
2023-11-28,66174.2,66256.2,65906.65,66063.72,5100,65139.77,65597.07,243.37,85.83,76.47,66774.62,63504.91
2023-12-05,69296.14,69381.31,68954.88,69168.53,9600,66115.23,65643.28,806.32,418.92,92.57,68630.36,63600.1
2023-12-12,69551.03,70033.64,69443.85,70020.68,7000,67308.58,66006.35,1198.06,897.63,88.14,70823.38,63793.78
2023-12-19,71437.19,71623.71,71071.98,71479.28,8600,68623.21,66538.92,1443.02,1206.06,88.49,72597.14,64649.29
2023-12-27,72038.43,72119.85,71473.65,71492.02,9800,69910.09,67046.61,1333.97,1290.7,71.28,72877.47,66942.71
2024-01-02,71892.48,72332.85,71613.74,72332.85,300,70668.67,67399.92,1327.41,1321.16,66.49,72842.33,68495.01
2024-01-03,71356.6,71862.0,71303.97,71832.62,13600,70793.24,67509.51,1235.47,1304.02,64.77,72811.73,68774.76
2024-01-04,71847.57,71954.79,71546.6,71678.93,8900,70920.82,67633.88,1188.52,1280.92,67.22,72861.93,68979.7
2024-01-05,72026.15,72156.48,71779.83,72016.71,14900,71039.44,67766.45,1152.43,1255.22,62.99,72944.14,69134.74
2024-01-08,71355.22,72181.77,71301.04,72113.25,10900,71131.11,67902.12,1057.51,1215.68,48.84,72899.88,69362.35
2024-01-09,71386.21,72035.47,71307.27,71770.91,9500,71209.14,68048.86,973.56,1167.26,50.66,72869.8,69548.49
2024-01-10,71657.71,71733.84,71110.98,71383.2,9400,71295.6,68219.05,918.35,1117.47,51.99,72852.33,69738.87
2024-01-11,71721.18,71999.47,71543.19,71907.75,7800,71404.11,68377.82,869.69,1067.92,63.02,72734.98,70073.24
2024-01-12,72568.45,72720.96,71982.29,72148.07,20400,71553.3,68546.94,889.25,1032.18,66.53,72678.44,70428.16
2024-01-15,73327.94,73402.16,72909.0,73049.87,16000,71693.99,68736.0,955.02,1016.75,69.58,72966.12,70421.86
2024-01-16,73128.77,73427.59,72960.29,73331.95,11200,71776.24,68926.74,979.78,1009.36,65.89,73195.36,70357.12
2024-01-17,71500.76,72484.8,71429.3,71998.93,14100,71785.52,69075.14,858.15,979.12,45.91,73194.34,70376.71
2024-01-18,71186.86,71451.29,70665.5,71018.86,13000,71773.01,69211.6,728.03,928.9,40.6,73199.19,70346.82
2024-01-19,71683.23,71895.64,71542.74,71786.74,25500,71831.85,69346.09,657.38,874.59,45.92,73129.28,70534.42
2024-01-23,70370.55,72039.2,70234.55,71868.2,11400,71807.12,69454.66,489.83,797.64,40.24,73197.65,70416.6
2024-01-24,71060.31,71149.61,70001.6,70165.49,15600,71804.79,69576.35,407.99,719.71,48.14,73200.41,70409.18
2024-01-25,70700.67,71049.46,70319.04,71022.1,36700,71772.99,69693.72,310.54,637.88,42.67,73240.64,70305.33
2024-01-29,71941.57,72010.22,70880.54,70968.1,13900,71768.14,69834.46,329.64,576.23,49.52,73232.75,70303.54
2024-01-30,71139.9,72142.23,71075.72,72000.2,12900,71704.62,69958.58,276.89,516.36,48.81,73162.13,70247.11
2024-01-31,71752.11,71851.39,70846.04,71073.04,11000,71680.21,70080.1,281.25,469.34,51.91,73116.14,70244.28
